User,Gender,Term,Course,GPA,Grade_Percent_Reg,BTE_Quad_Reg,Grade_Want,Confidence,Reason_Physics_req,Reason_Concentration_req,Reason__Grad_req,Reason_NS_Credit,Reason_Interest,Hours_Exam_Study,Hours_Outside_Study,Hours_MP_Study,Behavior_Goal_Homework,Behavior_Goal_Lecture,Behavior_Goal_Exam,Helproom,Office_Hours,CSP,Partner,Partner_Exam_1_Response,SLC,SLC_Interest,ECoach_Change_Behavior,HS_Math,SAT_Math,ACT_Math,HS_Physics,AP_Exam_B,AP_Exam_C_Mech,AP_Exam_C_EM,AP_Exam_IDK,AP_Exam_No,AP_B_Score,AP_C_Mech_Score,AP_C_EM_Score,Semesters_Completed,College,Minor_or_Major,Concentrate_Engineering,Concentrate_Physics,Concentrate_Chemistry,Concentrate_Biology,Concentrate_Biology_MCDB,Concentrate_Biology_EEB,Concentrate_Health,Concentrate_Humanities,Concentrate_Math,Concentrate_Neurosci,Concentrate_Social_Science_not_Psych,Concentrate_Psych_BBCS,Concentrate_IDK,Post_College,Employment,Parent_Ed,Memorize_personal,Math_Confidence,Trust_Calculation,Hard_work_personal_cant_solve,Innate,Memorize_general,Recall_Formula,Apply_Principles,Hard_work_personal_understand,Values_Aff_Art,Values_Aff_Creativity,Values_Aff_Relationships,Values_Aff_Government,Values_Aff_Independence,Values_Aff_Learning,Values_Aff_Athletic,Values_Aff_Social,Values_Aff_Music,Values_Aff_Career,Values_Aff_Spiritual,Values_Aff_Humor,Involved_In_Greek,Involved_In_Sports,Involved_In_Religious,Involved_In_Research,Involved_In_Volunteering,Involved_In_Music_Art,Involved_In_Other,Enrolled,Sum_Clicks_All,Weeks_Visited_All,filter_$,UserGroups,UserGroups_onlyusers
fid_4834,0,0,235,3.92,80.0,-.4,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_3990,0,0,235,2.54,66.0,0,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_6110,0,0,235,3.83,82.0,-.2,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_6140,0,0,235,3.69,85.0,.7,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_2921,0,0,235,3.06,82.0,1.7,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_1936,0,0,235,2.7,60.0,-.7,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_3818,0,0,235,2.69,60.0,-.2,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_2069,0,0,235,3.86,80.0,-.3,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_3321,0,0,235,3.99,95.0,.3,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_3779,0,0,235,3.38,76.0,0,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_5363,0,0,235,3.56,71.0,-1,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_5827,0,0,235,2.97,67.0,-.2,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_2584,0,0,235,2.6,63.0,-.1,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_2037,0,0,235,3.69,68.0,-1.8,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_5629,0,0,235,3.6,85.0,1,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_4963,0,0,235,3.9,89.0,.6,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_4959,0,0,235,2.96,66.0,-.2,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_3386,0,0,235,2.71,62.0,-.2,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_2996,0,0,235,3.26,51.0,-2.3,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_3406,0,0,235,3.96,93.0,.5,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_5429,0,0,235,3.74,77.0,-.4,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_4438,0,0,235,3.38,65.0,-1.5,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_3414,0,0,235,2.89,65.0,-.5,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_3535,0,0,235,3.32,77.0,.6,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_4176,0,0,235,3.59,81.0,.5,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_3671,0,0,235,3.23,71.0,-.2,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_4791,0,0,235,2.6,75.0,1.5,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_3342,0,0,235,3.13,67.0,-.5,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_1919,0,0,235,3.43,63.0,-1.7,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_2578,0,0,235,3.47,66.0,-1.2,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_5130,0,0,235,3.22,73.0,.3,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_3733,0,0,235,3.38,70.0,-.5,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_5297,0,0,235,2.44,65.0,.2,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_2979,0,0,235,3.15,63.0,-1,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_6270,0,0,235,3.69,80.0,.2,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
fid_3267,0,0,235,3.41,75.0,-.1,null,null,null,null,null,null,null,null,null,null,none,none,none,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,null
